zone_id,sensor_id,pipe_id,timestamp,water_supplied_litres,water_consumed_litres,flow_rate_lps,pressure_psi,temperature_c,leak,latitude,longitude
Bilaspur,S235,P7,2024-02-13 23:11:00,2228.92,1948.31,12.21,20.24,36.19,0,22.070280232602045,82.13567910338666
Raipur,S869,P95,2024-07-13 11:03:00,4641.87,4195.96,18.52,40.62,26.35,0,21.255006758775135,81.62547930002955
Bhilai,S519,P93,2024-04-10 08:32:00,2977.43,2512.52,5.91,59.95,26.6,0,21.20586443852353,81.42085827667299
Raipur,S466,P14,2024-05-15 11:37:00,1835.06,1767.74,7.47,31.87,23.41,0,21.2600908038445,81.63642316734668
Bhilai,S128,P7,2024-08-22 08:53:00,1049.72,873.64,14.68,56.54,37.32,0,21.216810644525555,81.42324029560554
Durg,S376,P2,2024-09-24 20:17:00,1419.37,1212.71,15.03,28.69,33.87,0,21.19958317228015,81.29165954849786
Bilaspur,S982,P98,2024-09-17 18:23:00,2161.39,1784.11,22.97,51.71,31.44,0,22.07942712489823,82.1423351519371
Bhilai,S828,P5,2024-12-29 16:14:00,3879.61,2769.55,19.08,46.12,32.52,1,21.2041724742028,81.43524890326596
Durg,S773,P14,2024-10-09 19:43:00,4547.66,3734.15,17.56,15.05,31.49,0,21.192426026340552,81.29064763369111
Bilaspur,S342,P19,2024-03-02 06:13:00,2043.95,1930.27,7.55,24.0,22.97,0,22.070858367351622,82.12987552400877
Bilaspur,S855,P90,2024-10-10 15:00:00,1757.53,1726.41,38.85,48.93,22.43,0,22.082655095449134,82.14812487309436
Bilaspur,S392,P9,2024-11-11 12:27:00,3885.37,2780.31,5.02,30.44,27.23,1,22.07525257101046,82.14685769260933
Bilaspur,S454,P73,2024-02-10 00:18:00,3679.95,2882.86,22.84,32.19,36.47,0,22.08022822182175,82.13907176811021
Bilaspur,S104,P22,2024-03-04 21:33:00,1158.73,974.89,45.47,53.07,25.65,0,22.07689120763453,82.14469391736137
Bhilai,S536,P92,2024-07-18 13:19:00,3109.44,3004.54,44.42,24.64,35.0,0,21.215396388900764,81.42015032850435
Durg,S699,P62,2024-11-11 04:06:00,2987.68,2411.48,13.14,52.3,31.11,0,21.187613910964625,81.27998905571414
Raipur,S202,P65,2024-01-24 15:35:00,3610.07,3053.94,44.87,51.41,27.11,0,21.243555098200034,81.63743107622308
Bhilai,S364,P13,2024-03-03 19:03:00,2467.92,2395.06,36.46,20.97,33.01,0,21.209453794248038,81.42431939599587
Bhilai,S767,P97,2024-01-21 19:31:00,3841.77,3101.42,34.53,23.48,26.29,0,21.206337792847737,81.41915325823554
Durg,S829,P26,2024-02-23 06:43:00,1386.72,1257.52,10.79,57.68,31.77,0,21.18133739043667,81.29099718805739
Bhilai,S422,P28,2024-03-17 05:04:00,4814.29,3712.18,44.12,27.96,32.75,0,21.20322004566675,81.43381914767839
Bilaspur,S892,P82,2024-01-14 01:35:00,1105.63,928.94,37.36,16.43,27.01,0,22.07713531574657,82.12999691684263
Raipur,S390,P46,2024-02-20 23:51:00,4256.24,3191.35,41.53,58.07,27.83,1,21.245683459473693,81.62906679882342
Durg,S872,P35,2024-06-19 21:37:00,1780.55,1253.83,46.22,58.4,30.25,0,21.187366678020265,81.28565846171344
Raipur,S711,P45,2024-10-16 10:19:00,4919.6,4416.31,6.05,56.94,22.82,0,21.252387591670196,81.63466017016056
Durg,S481,P70,2024-04-25 23:24:00,1483.37,1462.21,33.26,50.46,33.78,0,21.19726679527514,81.27776780629814
Bilaspur,S478,P44,2024-07-06 03:22:00,3900.41,3423.55,44.51,35.33,36.84,0,22.083672200897652,82.1413794711006
Bhilai,S648,P16,2024-01-29 05:30:00,2375.56,1972.45,10.98,39.79,26.54,0,21.203059031485832,81.4200029268563
Raipur,S682,P48,2024-03-11 01:26:00,4357.98,3705.44,22.76,52.55,25.81,0,21.25955446074813,81.62558711226151
Durg,S304,P55,2024-03-10 15:44:00,1342.27,1212.56,15.05,50.58,29.79,0,21.195692462706628,81.2911743716111
Durg,S642,P5,2024-02-14 11:55:00,1570.02,1538.33,38.21,28.07,33.57,0,21.189430645103705,81.284110586667
Bilaspur,S234,P12,2024-04-10 05:01:00,4657.78,3410.5,44.0,18.73,23.7,0,22.076123083662686,82.14221626868361
Bilaspur,S132,P67,2024-11-03 11:38:00,2420.86,2043.93,30.31,17.2,31.08,0,22.07316392137403,82.13399442160214
Bilaspur,S534,P78,2024-08-12 13:02:00,2034.09,1617.01,36.61,46.36,20.57,0,22.08814519661206,82.14018200709182
Durg,S845,P8,2024-06-14 17:53:00,3446.74,2911.5,42.02,18.02,27.09,1,21.19655533020442,81.28773490806802
Durg,S769,P84,2024-08-30 21:36:00,1448.86,1242.89,7.6,17.62,30.14,0,21.181693494463993,81.29214882169944
Raipur,S376,P99,2024-12-30 23:06:00,3964.32,3901.63,14.69,42.72,28.25,0,21.245178200825425,81.6233638128137
Bilaspur,S118,P37,2024-07-31 06:04:00,3265.02,3110.37,21.41,41.79,33.69,0,22.08071756122661,82.13180890131491
Raipur,S713,P36,2024-05-20 16:10:00,1219.0,1148.92,49.95,57.13,30.1,0,21.25026719498442,81.6346810086012
Durg,S189,P11,2024-09-23 13:19:00,3508.96,3072.38,14.21,20.57,28.74,0,21.18832214028644,81.28709750672117
Raipur,S708,P79,2024-08-08 20:47:00,3456.24,3098.12,12.94,28.57,20.61,0,21.254722528195874,81.63311538509403
Raipur,S930,P100,2024-04-14 14:53:00,874.24,758.76,25.31,16.75,32.7,0,21.243352968970925,81.6211882458924
Durg,S633,P92,2024-07-11 08:48:00,3837.33,3793.98,49.96,19.95,23.34,1,21.18214067128644,81.29104258230342
Bilaspur,S937,P15,2024-06-08 01:31:00,2204.12,2096.73,20.71,17.73,24.96,0,22.085669991491645,82.13585255038524
Raipur,S159,P14,2024-11-18 05:26:00,3074.09,2327.11,25.51,49.59,35.55,0,21.24923434956768,81.63238435673112
Durg,S195,P46,2024-01-16 01:10:00,3436.94,2577.58,32.36,35.39,36.51,0,21.182981046324496,81.286530739869
Raipur,S623,P30,2024-01-10 07:08:00,2296.85,2178.87,47.28,45.27,22.52,0,21.25649989851785,81.62146515168222
Raipur,S899,P97,2024-01-25 12:14:00,1774.79,1608.02,15.46,18.47,26.81,0,21.257028461627957,81.6370530906512
Bilaspur,S480,P92,2024-10-24 07:29:00,3763.52,3303.38,30.51,17.19,28.64,0,22.070793177822424,82.14243820347289
Durg,S177,P69,2024-12-09 14:08:00,3501.48,2900.97,36.67,15.12,29.49,0,21.18756501552661,81.2916540568998
Bilaspur,S393,P28,2024-12-15 02:22:00,2727.51,2431.67,17.27,29.93,24.73,0,22.07434005549428,82.13771190057611
Raipur,S386,P34,2024-05-10 12:53:00,4823.08,3679.11,36.93,36.84,24.65,1,21.242524226681684,81.62846002608863
Bilaspur,S648,P86,2024-05-16 19:33:00,2505.81,2166.27,23.37,16.47,25.08,0,22.088680916172166,82.13605701176898
Raipur,S522,P85,2024-10-25 11:18:00,1014.04,826.25,15.09,34.82,30.44,0,21.241481917536525,81.63478862656726
Bilaspur,S630,P71,2024-07-25 15:53:00,3148.83,2858.01,15.9,18.96,23.31,0,22.07380499062354,82.13795380167119
Bhilai,S696,P22,2024-10-08 05:34:00,1548.95,1308.62,8.31,23.43,28.67,0,21.20979091034206,81.42841411214111
Bilaspur,S712,P44,2024-10-16 01:40:00,1647.92,1406.43,39.79,50.44,20.04,0,22.08069489474823,82.14796614394858
Bhilai,S249,P78,2024-05-30 21:08:00,953.5,882.75,28.0,16.87,22.6,0,21.217387417252365,81.43710689492504
Bilaspur,S324,P63,2024-10-30 12:02:00,1825.21,1444.82,47.4,41.5,34.05,0,22.08265358584692,82.13285716299215
Durg,S388,P58,2024-05-12 05:13:00,1163.5,1123.14,5.64,40.56,30.67,0,21.200069015819885,81.278514671928
Bilaspur,S982,P84,2024-11-04 22:41:00,2475.31,1911.68,37.0,49.51,35.56,0,22.08608267413025,82.13221752816477
Bilaspur,S899,P74,2024-08-27 23:22:00,1157.99,1006.06,46.16,47.43,36.44,0,22.086133256023658,82.14492632788577
Bhilai,S985,P68,2024-07-03 00:41:00,1498.43,1341.72,49.05,47.85,22.22,0,21.20236731227112,81.43786385794319
Durg,S361,P33,2024-07-03 16:21:00,2219.81,1842.96,14.46,39.79,37.01,0,21.19782067480611,81.28777424825486
Bilaspur,S300,P2,2024-07-12 18:59:00,4671.06,4453.31,28.78,35.34,21.61,0,22.07826934570185,82.14457947200692
Raipur,S226,P19,2024-03-02 04:22:00,1506.25,1070.14,39.04,29.05,22.35,0,21.25467267763578,81.6270174964143
Raipur,S896,P99,2024-04-20 02:53:00,4595.17,4221.86,12.31,30.72,26.64,0,21.243808133320286,81.63904369963953
Bhilai,S675,P34,2024-01-14 14:27:00,4743.48,4670.93,43.21,26.05,23.17,0,21.215361180597192,81.43219437000792
Raipur,S903,P54,2024-12-24 12:57:00,1335.04,965.38,5.87,38.87,28.46,0,21.252921169842708,81.6351597405043
Bhilai,S941,P18,2024-09-12 16:36:00,2509.98,2110.57,6.18,28.58,20.59,0,21.211778298437178,81.43704906584716
Bilaspur,S754,P17,2024-05-01 00:28:00,2090.55,1751.29,36.46,36.82,34.82,0,22.076675561074566,82.14353959234475
Bhilai,S886,P4,2024-10-18 09:12:00,1640.15,1375.29,20.31,19.62,31.4,0,21.20678373086943,81.41910295595116
Durg,S701,P48,2024-07-09 16:51:00,3892.67,2725.89,24.4,31.01,35.99,1,21.181142102961147,81.2940773425118
Durg,S708,P56,2024-10-03 06:29:00,895.6,667.06,36.09,49.91,25.53,0,21.19341868686485,81.29462091656495
Raipur,S782,P57,2024-10-02 20:26:00,4973.65,4497.05,37.91,28.84,36.66,0,21.251389035362077,81.63760359218692
Bilaspur,S122,P42,2024-10-29 16:27:00,1616.04,1197.5,27.77,36.89,31.1,0,22.076014565352846,82.1430604476449
Bhilai,S792,P99,2024-10-16 02:13:00,1955.63,1601.06,19.14,41.78,22.49,0,21.206103239983108,81.42477788003141
Raipur,S678,P62,2024-08-06 07:16:00,4671.94,3811.85,10.22,49.28,35.29,0,21.247682984014958,81.62080644308767
Raipur,S706,P92,2024-02-29 16:08:00,3301.26,3108.93,49.65,43.41,23.27,0,21.258101652120676,81.6316203193543
Bhilai,S876,P46,2024-09-30 06:02:00,1889.0,1737.78,11.41,48.34,27.16,0,21.19931369262018,81.42143473874148
Bhilai,S811,P33,2024-10-13 14:13:00,3909.57,3526.34,48.33,35.73,20.81,0,21.205391918641507,81.42116928991231
Bhilai,S305,P17,2024-10-12 01:47:00,3228.94,2428.1,8.94,16.53,27.11,0,21.206461494919097,81.42271967619048
Bilaspur,S616,P66,2024-08-23 18:26:00,1419.31,1004.45,23.12,30.84,26.55,0,22.078827299315662,82.13164122528738
Durg,S413,P24,2024-01-25 13:09:00,2354.67,1860.8,26.54,46.72,32.88,0,21.18913646380414,81.29479335933948
Raipur,S637,P42,2024-12-19 20:31:00,2343.71,1720.89,45.23,52.0,36.18,0,21.260308462212556,81.6234105037657
Bhilai,S823,P58,2024-04-10 01:29:00,4109.91,3515.38,6.48,31.18,29.65,0,21.21824296610809,81.43744512953053
Durg,S706,P15,2024-02-12 04:49:00,2961.03,2649.67,41.51,35.82,23.4,0,21.19799794340162,81.27853173541446
Bilaspur,S869,P37,2024-10-24 08:40:00,1468.11,1148.31,11.18,19.72,21.5,0,22.07028060117224,82.14878999623453
Raipur,S896,P19,2024-12-26 19:49:00,4941.76,4678.26,34.48,36.5,32.86,0,21.258278042349946,81.61968015503562
Bilaspur,S927,P34,2024-12-04 16:59:00,2138.55,1749.16,37.3,19.85,23.49,0,22.073354805014667,82.14900849953882
Bilaspur,S274,P68,2024-09-21 19:24:00,3640.32,3384.01,13.51,17.59,31.14,0,22.077535881534327,82.14852502654372
Bhilai,S215,P9,2024-08-23 22:59:00,2010.56,1878.56,25.94,56.09,35.6,0,21.200237179561945,81.43744479335373
Bhilai,S920,P14,2024-07-20 15:06:00,1946.54,1714.39,6.04,25.36,21.78,0,21.204478409594866,81.42285062211796
Bilaspur,S437,P42,2024-09-06 10:45:00,1568.89,1492.39,29.66,24.74,23.81,0,22.085292296820832,82.14627558811355
Bhilai,S487,P83,2024-09-17 05:06:00,1283.4,1039.63,45.92,55.0,32.14,0,21.206076842821563,81.42202517939928
Bilaspur,S469,P85,2024-12-23 04:41:00,2550.11,1908.34,40.49,43.95,23.17,0,22.086564896387152,82.14531117099442
Durg,S843,P71,2024-06-03 06:19:00,3437.4,2608.62,36.32,22.2,26.58,0,21.188060245804767,81.28522714019503
Durg,S305,P78,2024-03-26 03:36:00,2666.04,2045.89,20.98,38.18,31.99,0,21.199950446478763,81.29231728144661
Durg,S383,P92,2024-03-21 00:43:00,2871.08,2735.17,33.09,50.02,29.97,0,21.180924220122844,81.2797930735979
Raipur,S142,P11,2024-02-18 11:43:00,4388.46,3608.88,45.99,42.44,29.41,0,21.25801362849762,81.6221824156276
Bhilai,S881,P12,2024-09-06 20:22:00,2023.8,1993.33,35.93,49.51,28.61,0,21.21202908231736,81.43196220695957
Raipur,S765,P79,2024-08-09 12:25:00,1122.13,939.59,37.32,30.4,34.2,0,21.249432322656205,81.62416485653844
Bilaspur,S469,P72,2024-10-13 09:51:00,2430.11,2283.46,27.05,51.77,37.98,0,22.075726891979503,82.1351289359026
Bhilai,S121,P50,2024-12-27 03:26:00,2020.38,1432.62,49.44,58.91,21.28,0,21.217351131791244,81.43620285066463
Bhilai,S674,P22,2024-06-29 23:34:00,3487.3,2741.82,41.02,33.71,23.81,0,21.214296504633367,81.42550352743652
Durg,S140,P90,2024-12-26 05:41:00,2137.1,1640.95,20.35,53.02,26.07,0,21.196631458867035,81.28763136087582
Bilaspur,S343,P100,2024-03-13 00:32:00,3173.26,2248.14,9.04,42.08,35.25,0,22.070111845566142,82.1356095171319
Raipur,S680,P82,2024-08-13 09:53:00,2194.34,1762.2,21.1,30.15,21.37,0,21.244909945832422,81.63930831407096
Raipur,S348,P13,2024-09-08 05:50:00,2415.09,2106.45,18.9,30.49,27.18,0,21.251329330011565,81.62787502515367
Raipur,S273,P37,2024-12-23 00:44:00,1687.92,1348.27,48.41,37.5,21.6,0,21.24214146725816,81.63888347901717
Bhilai,S911,P1,2024-07-24 13:10:00,3025.21,2873.46,21.59,20.87,23.73,0,21.20674406116777,81.42130585123809
Bilaspur,S748,P86,2024-09-19 18:35:00,4232.46,3756.58,28.38,52.23,36.42,0,22.084803938747374,82.14491355192801
Bilaspur,S404,P43,2024-11-13 02:31:00,4100.93,3568.05,35.5,32.6,26.44,0,22.081843520439673,82.14522984100563
Bhilai,S485,P9,2024-12-17 02:43:00,2720.08,2309.71,32.44,48.95,28.26,0,21.214985837230376,81.43139657394693
Durg,S115,P10,2024-02-13 09:13:00,3104.4,2769.14,32.47,58.44,20.51,0,21.183935290662596,81.28258022816055
Bhilai,S395,P36,2024-11-25 13:39:00,1075.59,815.3,21.32,59.3,36.9,0,21.20968320220946,81.42213473317712
Durg,S374,P42,2024-07-24 06:10:00,2792.79,1964.84,23.11,47.91,22.47,0,21.181489598674702,81.29130877921776
Durg,S687,P56,2024-09-05 07:19:00,4863.96,4764.92,26.23,59.82,22.91,0,21.189839625128705,81.27866976049489
Durg,S393,P39,2024-11-20 17:42:00,2240.37,2001.6,32.24,52.68,32.56,0,21.195424967451185,81.28117732392442
Raipur,S734,P10,2024-12-27 19:10:00,2094.85,2076.06,7.22,25.33,31.33,0,21.245836048961436,81.63096884542735
Bilaspur,S961,P6,2024-06-08 15:27:00,2170.83,1545.18,34.99,17.28,36.34,0,22.076190871360527,82.14120629528762
Bhilai,S175,P11,2024-11-28 09:08:00,4641.06,4057.84,18.91,22.54,30.09,0,21.2129634425175,81.43334210240839
Raipur,S651,P26,2024-02-19 19:43:00,3933.43,3682.59,15.0,45.89,20.05,0,21.242577154966515,81.62628566709925
Raipur,S905,P4,2024-04-07 00:40:00,2162.53,1518.87,44.57,43.1,35.41,0,21.258587971578585,81.62302408056446
Durg,S659,P58,2024-07-02 23:55:00,4772.89,4707.94,29.81,45.02,33.74,0,21.193366048096888,81.29307910423563
Durg,S288,P95,2024-03-10 06:38:00,2274.64,1985.45,38.66,53.64,30.58,0,21.182703567863697,81.29239426770962
Bhilai,S268,P67,2024-05-21 16:29:00,1319.43,1118.12,32.16,22.68,34.77,0,21.210667165462013,81.42756377529453
Bhilai,S179,P32,2024-10-17 16:06:00,2565.53,2315.06,15.25,16.53,28.46,0,21.209337142667344,81.43220572592662
Raipur,S701,P88,2024-09-06 07:32:00,3123.63,2364.75,29.56,50.51,37.97,0,21.242248353798995,81.62973250669462
Bilaspur,S390,P49,2024-06-25 14:18:00,4334.28,3266.21,5.44,24.62,22.64,1,22.0704418790134,82.14573841356294
Durg,S395,P75,2024-07-10 18:57:00,984.62,765.04,44.89,46.13,29.81,0,21.188576511484616,81.28866463082679
Bilaspur,S890,P75,2024-05-13 20:44:00,3684.24,3582.85,25.11,26.56,37.59,0,22.07282278926608,82.14836599971729
Raipur,S314,P26,2024-04-06 01:06:00,4027.57,3913.13,22.9,38.76,30.81,0,21.259854334534943,81.63111121255476
Bhilai,S327,P86,2024-12-20 23:44:00,2743.78,2583.57,42.8,46.58,31.23,0,21.206552582980603,81.42546493560904
Bhilai,S373,P84,2024-12-04 02:23:00,2920.3,2789.22,35.55,20.05,35.11,0,21.204263726388223,81.42653823868737
Bilaspur,S239,P92,2024-05-14 07:10:00,1131.95,814.07,47.53,58.8,24.26,0,22.077131762998878,82.12991929207514
Durg,S151,P96,2024-11-16 08:08:00,2811.17,2568.59,28.26,23.52,31.28,0,21.195957198309415,81.29141165321961
Bhilai,S359,P59,2024-05-19 05:34:00,2406.8,1807.53,29.55,47.08,25.57,0,21.20898433848399,81.41852591740259
Bhilai,S575,P75,2024-06-06 05:59:00,2485.83,2213.38,36.02,59.15,26.2,0,21.19973509268528,81.42115662450438
Bhilai,S308,P60,2024-07-12 17:26:00,3154.81,2553.33,45.56,43.54,22.79,0,21.203141607614146,81.41904236186463
Durg,S961,P89,2024-04-01 11:31:00,4362.65,4244.57,28.69,25.27,28.58,0,21.19996143834446,81.29157785877007
Bilaspur,S607,P13,2024-10-29 08:49:00,2422.55,2021.22,33.2,55.8,33.69,0,22.07461741466549,82.13722687807874
Bilaspur,S861,P79,2024-05-27 05:21:00,4687.8,4372.33,46.95,40.02,36.69,0,22.087951682051894,82.13396634575727
Bilaspur,S223,P85,2024-03-04 16:32:00,3834.88,2995.98,30.62,42.3,31.4,0,22.08906638910834,82.13735029889047
Raipur,S958,P100,2024-12-06 09:00:00,3954.81,3778.08,41.01,34.67,28.89,0,21.258493467320545,81.6262593483344
Bhilai,S540,P4,2024-10-26 09:32:00,1145.53,933.15,33.59,36.8,22.85,0,21.212377738169547,81.43443330940997
Raipur,S657,P57,2024-01-22 22:19:00,3501.95,2779.03,16.04,49.61,25.11,0,21.2438211361748,81.63206253440033
Durg,S399,P44,2024-01-07 12:50:00,925.2,685.67,37.14,42.9,25.91,0,21.19619205448375,81.28473556542842
Bhilai,S233,P74,2024-04-18 05:41:00,2344.72,1934.49,14.25,15.77,33.7,0,21.21689258857668,81.43357588412886
Durg,S961,P45,2024-02-25 18:11:00,2669.83,2657.58,33.72,17.5,25.55,0,21.18977326602391,81.2920264395107
Bhilai,S386,P93,2024-08-28 09:52:00,3712.05,2615.5,39.99,23.73,29.56,0,21.211559020990368,81.4233731269425
Raipur,S275,P25,2024-11-18 22:50:00,4507.16,4065.16,35.09,27.44,21.9,0,21.247492490402376,81.62708922911409
Bilaspur,S882,P61,2024-06-21 14:25:00,3243.96,2573.4,10.44,41.27,31.9,0,22.077034716544045,82.14290323056431
Durg,S992,P78,2024-10-02 18:43:00,911.32,887.5,17.17,31.11,24.02,0,21.195492796034504,81.28111557961418
Bhilai,S487,P45,2024-11-08 15:44:00,1360.05,1061.52,11.71,51.95,31.24,0,21.21085717333903,81.42455378617949
Raipur,S444,P35,2024-06-09 10:20:00,4270.55,3246.27,31.3,21.03,29.0,1,21.260921692637574,81.63328669852454
Bilaspur,S890,P54,2024-05-03 16:05:00,806.31,798.12,11.16,15.33,37.87,0,22.08799103374776,82.13874590262164
Raipur,S522,P87,2024-06-03 00:45:00,4912.8,4725.64,16.03,46.18,33.13,0,21.247336957207395,81.63508415891093
Raipur,S817,P33,2024-07-18 22:44:00,4794.04,4650.75,15.62,30.86,37.52,0,21.257521388922232,81.63190384054195
Raipur,S922,P100,2024-03-06 20:54:00,4931.57,4730.27,39.11,29.75,36.6,0,21.26116640313569,81.62966820673256
Durg,S157,P83,2024-11-01 17:34:00,3369.93,3296.92,39.16,16.8,34.22,0,21.193443864895965,81.28758782456178
Durg,S211,P21,2024-11-05 11:39:00,1212.61,933.35,44.68,15.2,24.7,1,21.194496029464318,81.29198466956313
Bhilai,S655,P5,2024-09-11 02:51:00,2441.94,1804.43,37.4,59.14,24.67,0,21.203376492932243,81.41966407452445
Bhilai,S641,P80,2024-12-16 10:13:00,1504.51,1481.74,30.31,41.13,24.95,0,21.20676218552893,81.43614517091049
Raipur,S283,P31,2024-11-14 02:04:00,1881.87,1676.25,25.14,37.25,35.32,0,21.254352619100402,81.62953387699459
Durg,S689,P23,2024-11-23 21:14:00,2330.3,2028.09,30.88,18.82,27.87,0,21.19802369419987,81.27991372241712
Bilaspur,S626,P51,2024-08-04 22:18:00,4201.71,3805.15,42.81,58.11,30.82,0,22.071690731109335,82.14209289576138
Bilaspur,S992,P69,2024-02-12 08:47:00,1109.4,903.5,32.47,51.78,26.61,0,22.089009702665884,82.1455993470508
Bhilai,S784,P44,2024-09-14 10:27:00,3591.65,3164.58,29.94,26.27,25.08,0,21.208506603444278,81.4193505459614
Durg,S699,P73,2024-10-08 09:59:00,1190.19,920.84,19.99,41.66,27.8,0,21.190877296480387,81.29153870075258
Bhilai,S557,P6,2024-12-13 22:39:00,2070.46,1633.24,34.04,16.11,37.06,0,21.203645365512774,81.4227529858887
Durg,S675,P80,2024-06-05 08:37:00,1634.96,1498.96,5.87,18.65,33.95,0,21.195049823009846,81.28621825973102
Durg,S750,P5,2024-04-25 00:41:00,3847.32,3469.84,15.0,40.1,30.11,0,21.183907403544815,81.2851007260553
Bilaspur,S897,P39,2024-05-03 21:54:00,2091.83,1826.2,17.65,44.52,36.33,0,22.07679793953252,82.13974737174303
Bhilai,S221,P73,2024-10-27 15:55:00,2015.25,1541.68,23.42,40.83,21.89,0,21.201062084314756,81.42282058973905
Bilaspur,S766,P52,2024-05-31 03:00:00,2128.06,1837.92,24.14,48.27,25.99,0,22.084622885089942,82.13587377776149
Raipur,S619,P30,2024-07-20 03:43:00,1373.43,1200.69,24.03,26.69,31.09,0,21.251111485269277,81.6308308346507
Bilaspur,S284,P64,2024-05-25 13:50:00,3898.48,3848.57,10.04,18.07,30.66,0,22.084970652429615,82.13443722757754
Raipur,S982,P48,2024-09-20 22:02:00,1131.43,885.79,27.47,50.55,37.74,0,21.2542855948328,81.63201602840606
Bhilai,S396,P79,2024-11-08 10:17:00,4907.5,3935.71,16.27,25.32,33.11,0,21.204388102895923,81.43202297920384
Raipur,S731,P21,2024-09-25 11:02:00,1836.03,1594.51,9.78,52.69,35.96,0,21.26002454101262,81.62931808140362
Bhilai,S695,P86,2024-03-14 19:33:00,4921.79,4304.72,39.26,19.86,30.21,0,21.202868567171237,81.43489689451452
Durg,S422,P14,2024-10-09 15:36:00,4615.45,3453.43,44.28,40.44,27.48,1,21.18844754470149,81.28387141698332
Durg,S325,P23,2024-04-08 01:04:00,4221.58,3162.8,43.47,51.5,26.42,1,21.193400353755433,81.29355143004571
Raipur,S351,P96,2024-04-14 00:16:00,4393.84,3160.95,23.74,40.16,33.06,1,21.251997479823608,81.62910522932182
Bilaspur,S869,P74,2024-06-26 18:31:00,2741.88,1926.43,13.23,53.51,26.48,0,22.07551849552553,82.1460644021852
Raipur,S777,P79,2024-10-16 22:10:00,955.73,693.55,10.31,31.78,24.9,0,21.25151029722537,81.635077631874
Bilaspur,S262,P91,2024-06-26 06:30:00,2222.32,2193.64,17.62,25.52,21.85,0,22.08113766513281,82.14159699910918
Bilaspur,S152,P46,2024-02-23 19:46:00,2384.08,2246.44,18.68,51.4,27.62,0,22.075437524356612,82.14712663641129
Durg,S406,P14,2024-01-06 07:02:00,3500.57,3084.46,48.19,44.16,36.21,0,21.18041337812817,81.27772936071129
Bhilai,S386,P61,2024-04-29 12:42:00,1480.19,1064.96,10.7,43.55,32.9,0,21.20610797903509,81.4315686255578
Bhilai,S281,P1,2024-12-29 08:01:00,2557.18,1979.41,7.66,47.85,21.45,0,21.20139259246454,81.43161958696936
Bhilai,S359,P69,2024-12-21 01:53:00,3664.31,3137.78,46.05,48.59,34.58,0,21.218783249599905,81.42223883613391
Raipur,S677,P27,2024-09-23 16:54:00,1669.6,1624.24,19.71,49.47,36.19,0,21.241788161033323,81.62752789054568
Durg,S535,P45,2024-02-11 14:11:00,2052.42,1809.35,26.35,24.19,32.18,0,21.18869645699357,81.29190131546551
Bilaspur,S284,P27,2024-01-30 09:08:00,4901.08,4588.32,32.96,36.9,28.16,0,22.07349710682555,82.13612526842154
Durg,S778,P63,2024-06-12 04:44:00,1013.23,819.84,36.94,59.48,25.59,0,21.193039442557705,81.29207798750289
Bilaspur,S850,P42,2024-01-21 10:55:00,4799.92,3896.72,45.39,44.29,24.24,0,22.083970486126404,82.1393261814139
Raipur,S771,P19,2024-08-27 11:41:00,3393.34,2452.49,30.81,31.78,22.43,0,21.24481122918129,81.62683860213403
Bilaspur,S801,P56,2024-12-18 23:57:00,3948.85,3940.88,24.98,53.05,36.05,0,22.082218058686472,82.12969773689571
Bhilai,S917,P85,2024-07-12 21:41:00,3216.76,2544.59,37.39,22.73,24.05,0,21.213045927968718,81.42082198517284
Raipur,S922,P8,2024-04-09 17:07:00,3784.18,3389.8,23.4,34.55,25.21,0,21.244798603914166,81.6371787007044
